Miracle on 34th Street,1947,Not Rated,04 Jul 1947,96 min,"Comedy, Drama, Family",George Seaton,"George Seaton, Valentine Davies","Edmund Gwenn, Maureen O'Hara, John Payne","After a divorced New York mother hires a nice old man to play Santa Claus at Macy's, she is startled by his claim to be the genuine article. When his sanity is questioned, a lawyer defends him in court by arguing that he's not mis...","English, Dutch",United States,Won 3 Oscars. 8 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BNjRkOGEwYTUtY2E5Yy00ODg4LTk2ZWItY2IyMzUxOGVhMTM1XkEyXkFqcGdeQXVyNDk0MDg4NDk@._V1_SX300.jpg
Santa Claus: The Movie,1985,PG,27 Nov 1985,107 min,"Adventure, Family, Fantasy",Jeannot Szwarc,"David Newman, Leslie Newman","Dudley Moore, John Lithgow, David Huddleston",The legend of Santa Claus is put in jeopardy when an unscrupulous toy manufacturer attempts to take over Christmas.,English,"United Kingdom, United States",N/A,https://m.media-amazon.com/images/M/MV5BZDc1OGVkMmQtYTU0NC00ZTc4LWIyNjItM2IzYzcwNTA1ZmJmXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_SX300.jpg
Prancer,1989,G,17 Nov 1989,103 min,"Drama, Family, Fantasy",John D. Hancock,Greg Taylor,"Sam Elliott, Cloris Leachman, Rutanya Alda","A farm girl nurses a wounded reindeer she believes is one of Santa's, hoping to bring it back to health in time for Christmas. Her holiday spirit inspires those around her, something her disheartened father is having trouble under...",English,"United States, Canada",2 nominations,https://m.media-amazon.com/images/M/MV5BMjhlNDdhYWMtOTYxMi00MjU2LWJlZDctMDZkZTVmZmY1Mzk0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
Pale Rider,1985,R,28 Jun 1985,115 min,"Drama, Western",Clint Eastwood,"Michael Butler, Dennis Shryack","Clint Eastwood, Michael Moriarty, Carrie Snodgress",A mysterious preacher (Clint Eastwood) protects a humble prospector village from a greedy mining company trying to encroach on their land.,English,United States,2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BOGZjOWM3MWYtNTc5Yy00NGQ0LWFkMDQtOWUwYzhkNTZmNGI2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
Rambo: First Blood Part II,1985,R,22 May 1985,96 min,"Action, Adventure, Thriller",George P. Cosmatos,"David Morrell, Kevin Jarre, Sylvester Stallone","Sylvester Stallone, Richard Crenna, Charles Napier",Rambo returns to the jungles of Vietnam on a mission to infiltrate an enemy base-camp and rescue the American POWs still held captive there.,"English, Vietnamese, Russian","United States, Mexico",Nominated for 1 Oscar. 5 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BZWFkY2I1ZDAtNmZhNS00NjVlLWJiMGQtMGQ1ZmM0ZDA5ODg5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
First Blood,1982,R,22 Oct 1982,93 min,"Action, Adventure, Thriller",Ted Kotcheff,"David Morrell, Michael Kozoll, William Sackheim","Sylvester Stallone, Brian Dennehy, Richard Crenna",A veteran Green Beret is forced by a cruel Sheriff and his deputies to flee into the mountains and wage an escalating one-man war against his pursuers.,English,United States,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BODBmOWU2YWMtZGUzZi00YzRhLWJjNDAtYTUwNWVkNDcyZmU5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
Rambo III,1988,R,25 May 1988,102 min,"Action, Adventure, Thriller",Peter MacDonald,"David Morrell, Sylvester Stallone, Sheldon Lettich","Sylvester Stallone, Richard Crenna, Marc de Jonge",Rambo mounts a one-man mission to rescue his friend Colonel Trautman from the clutches of the formidable invading Soviet forces in Afghanistan.,"English, Russian",United States,2 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BOTIwNWJhZDItZmNmOC00M2NkLWIwNDktMTYwZWFlZDVkMmVkL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
The Jewel of the Nile,1985,PG,11 Dec 1985,106 min,"Action, Adventure, Comedy",Lewis Teague,"Mark Rosenthal, Lawrence Konner, Diane Thomas","Michael Douglas, Kathleen Turner, Danny DeVito","When Joan Wilder is abducted while on a trip along the Nile, her boyfriend, Jack Colton, and pal Ralph rush to rescue her and retrieve a fabled jewel.","English, Arabic",United States,N/A,https://m.media-amazon.com/images/M/MV5BOWI5ZDYyZGUtNjBjZS00OWZmLTg2YjYtMzZhMjg3NjQ5MzVlXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_SX300.jpg
Romancing the Stone,1984,PG,30 Mar 1984,106 min,"Action, Adventure, Comedy",Robert Zemeckis,"Diane Thomas, Lem Dobbs, Howard Franklin","Michael Douglas, Kathleen Turner, Danny DeVito","A mousy romance novelist sets off for Colombia to ransom her kidnapped sister, and soon finds herself in the middle of a dangerous adventure hunting for treasure with a mercenary rogue.","English, Spanish, French","United States, Mexico",Nominated for 1 Oscar. 8 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMWIwNWNmMWMtYzc4MC00ZTRhLTk1MDUtYTk3OGY0YTQ1NTUxXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg
Cocoon,1985,PG-13,21 Jun 1985,117 min,"Comedy, Drama, Sci-Fi",Ron Howard,"Tom Benedek, David Saperstein","Don Ameche, Wilford Brimley, Hume Cronyn","When a group of trespassing seniors swim in a pool containing alien cocoons, they find themselves energized with youthful vigor.",English,United States,Won 2 Oscars. 7 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BYzFiMWRiZTItMjViNy00ZjUzLTg1MTMtNTU4OGRlNzA2MTc2L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Cocoon: The Return,1988,PG,23 Nov 1988,116 min,"Adventure, Comedy, Mystery",Daniel Petrie,"David Saperstein, Stephen McPherson, Elizabeth Bradley","Don Ameche, Wilford Brimley, Courteney Cox","The seniors return to Earth to visit their relatives. Will they all decide to go back to the planet where no one grows old, or will they be tempted to stay back on Earth?",English,United States,4 nominations,https://m.media-amazon.com/images/M/MV5BZjI0YTZmZmMtYjRlMy00ZGJiLWI3YjUtNDcwNDQ1ZDU5NjQzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
Rocky II,1979,PG,15 Jun 1979,119 min,"Drama, Sport",Sylvester Stallone,Sylvester Stallone,"Sylvester Stallone, Talia Shire, Burt Young","Rocky struggles in family life after his bout with Apollo Creed, while the embarrassed champ insistently goads him to accept a challenge for a rematch.","English, Italian",United States,2 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BNjk2Y2FiYWEtNGViNy00ZDNkLThhZGItMDI5YjQ5NGYxYWJmXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
Rocky III,1982,PG,28 May 1982,99 min,"Drama, Sport",Sylvester Stallone,Sylvester Stallone,"Sylvester Stallone, Talia Shire, Burt Young","Rocky faces the ultimate challenge from a powerful new contender, and must turn to a former rival to help regain his throne as the undisputed fighting champion.",English,United States,Nominated for 1 Oscar. 3 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BMTMyOTYzMDMzMF5BMl5BanBnXkFtZTcwMTkzODM1NA@@._V1_SX300.jpg
Rocky IV,1985,PG,27 Nov 1985,91 min,"Drama, Sport",Sylvester Stallone,Sylvester Stallone,"Sylvester Stallone, Talia Shire, Burt Young","Rocky Balboa proudly holds the world heavyweight boxing championship, but a new challenger has stepped forward: Drago, a six-foot-four, 261-pound fighter who has the backing of the Soviet Union.","English, Russian",United States,9 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BMTg3ODk5ODE0NV5BMl5BanBnXkFtZTcwNDkzODM1NA@@._V1_SX300.jpg
Rocky V,1990,PG-13,16 Nov 1990,104 min,"Drama, Sport",John G. Avildsen,Sylvester Stallone,"Sylvester Stallone, Talia Shire, Burt Young","Reluctantly retired from fighting, Rocky takes charge of Mickey's gym and agrees to train a young protégé who's hungry for success.","English, Italian",United States,9 nominations,https://m.media-amazon.com/images/M/MV5BMTM2Mzc4MTYxM15BMl5BanBnXkFtZTcwODY5NTk1NA@@._V1_SX300.jpg
Clue,1985,PG,13 Dec 1985,94 min,"Comedy, Crime, Mystery",Jonathan Lynn,"John Landis, Jonathan Lynn, Anthony E. Pratt","Eileen Brennan, Tim Curry, Madeline Kahn","Six guests are anonymously invited to a strange mansion for dinner, but after their host is killed, they must cooperate with the staff to identify the murderer as the bodies pile up.","English, French",United States,N/A,https://m.media-amazon.com/images/M/MV5BM2VlNTE1ZmMtOTAyNS00ODYwLWFmY2MtZWEzOTE2YjE1NDE2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
Young Sherlock Holmes,1985,PG-13,04 Dec 1985,109 min,"Adventure, Fantasy, Mystery",Barry Levinson,"Arthur Conan Doyle, Chris Columbus","Nicholas Rowe, Alan Cox, Sophie Ward","When assorted people start having inexplicable delusions that lead to their deaths, a teenage Sherlock Holmes decides to investigate.",English,United States,Nominated for 1 Oscar. 1 win & 5 nominations total,https://m.media-amazon.com/images/M/MV5BNmE0NTQ5ZjItN2MzNC00NjBhLTg0ZjYtYzFiMzFlMjhjNmNiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
Violets Are Blue...,1986,PG-13,25 Apr 1986,88 min,"Drama, Romance",Jack Fisk,Naomi Foner,"Sissy Spacek, Kevin Kline, Bonnie Bedelia","Young love may endure in your heart and one day re-ignite, but reality may soon dowse the flames.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYzljNjY1ZDctZmRjNC00N2QzLWE4ZjQtMzM5MDg2NGQzMDVkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
Back to School,1986,PG-13,13 Jun 1986,96 min,"Comedy, Romance, Sport",Alan Metter,"Steven Kampmann, William Porter, PJ Torokvei","Rodney Dangerfield, Sally Kellerman, Burt Young","To help his discouraged son get through college, a funloving and obnoxious rich businessman decides to enter the school as a student himself.",English,United States,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BYzczNDE0ZTQtMTg2Ny00Zjg3LTkyODktNzM3OTc1ODdlYzBmXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
Heartburn,1986,R,25 Jul 1986,108 min,"Comedy, Drama",Mike Nichols,Nora Ephron,"Meryl Streep, Jack Nicholson, Jeff Daniels","She's a magazine writer who gives up her career for love and family. He's a playboy newspaper columnist who can't quite give up his old tricks. And if that combination doesn't give a relationship Heartburn, nothing will.",English,United States,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BY2FkMzFiZjMtNmNkYy00ODAyLTg4NWEtOWIzNjE0ODM4NWQ2XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg
Nothing in Common,1986,PG,30 Jul 1986,118 min,"Comedy, Drama, Romance",Garry Marshall,"Rick Podell, Michael Preminger, Garry Marshall","Tom Hanks, Jackie Gleason, Eva Marie Saint",A successful advertising executive finds his freewheeling life crashing to a halt when his parents end their longtime marriage.,English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BNjhkOTQ4OTctYTkzMi00YTE4LTk4MDItM2NmYjZhNDUzYWM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Extremities,1986,R,22 Aug 1986,89 min,"Drama, Thriller",Robert M. Young,William Mastrosimone,"Farrah Fawcett, James Russo, Alfre Woodard",A woman takes revenge on the man who invades her home and tries to rape her.,English,United States,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BZjkwODE3ZTQtMjhjOC00ZDEzLWIwZGItMTMwODA3MGU3YTNhXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
The Karate Kid,1984,PG,22 Jun 1984,126 min,"Action, Drama, Family",John G. Avildsen,Robert Mark Kamen,"Ralph Macchio, Pat Morita, Elisabeth Shue",A martial arts master agrees to teach karate to a bullied teenager.,"English, Japanese",United States,Nominated for 1 Oscar. 3 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BNTkzY2YzNmYtY2ViMS00MThiLWFlYTEtOWQ1OTBiOGEwMTdhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
The Karate Kid Part II,1986,PG,20 Jun 1986,113 min,"Action, Family, Sport",John G. Avildsen,Robert Mark Kamen,"Pat Morita, Ralph Macchio, Pat E. Johnson","Daniel accompanies his mentor, Mr. Miyagi, to Miyagi's childhood home in Okinawa. Miyagi visits his dying father and confronts his old rival, while Daniel falls in love and inadvertently makes a new rival of his own.",English,United States,Nominated for 1 Oscar. 4 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BMDdjNDJjOWYtZDNkYy00MTM3LTlhY2EtNzMxMjhhMjU3OTFmXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg
The Karate Kid Part III,1989,PG,30 Jun 1989,112 min,"Action, Drama, Family",John G. Avildsen,Robert Mark Kamen,"Ralph Macchio, Pat Morita, Robyn Lively","Ostracised villain John Kreese attempts to gain revenge on Daniel and Miyagi, with the help of a Vietnam War comrade, the wealthy owner of a toxic waste disposal business.",English,United States,5 nominations,https://m.media-amazon.com/images/M/MV5BODk0NzA4MTMtNGQ3Zi00OTdlLThiZmQtOTI0YWEyNDFiMTg2XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg
National Lampoon's Christmas Vacation,1989,PG-13,01 Dec 1989,97 min,Comedy,Jeremiah S. Chechik,John Hughes,"Chevy Chase, Beverly D'Angelo, Juliette Lewis",The Griswold family's plans for a big family Christmas predictably turn into a big disaster.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMGZkMWQ2MzMtYTkxYS00OThmLWI0ZTQtNmY0ZTkyY2E4MjliXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
You've Got Mail,1998,PG,18 Dec 1998,119 min,"Comedy, Drama, Romance",Nora Ephron,"Miklós László, Nora Ephron, Delia Ephron","Tom Hanks, Meg Ryan, Greg Kinnear","Book superstore magnate Joe Fox and independent book shop owner Kathleen Kelly fall in love in the anonymity of the Internet, both blissfully unaware that he's trying to put her out of business.",English,United States,6 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BZTcxNzgzZjMtYzZiZC00MmE1LTg3MzQtZDAxMTYyZWE4MDNhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
The General,1998,R,18 Dec 1998,124 min,"Biography, Crime, Drama",John Boorman,"John Boorman, Paul Williams","Brendan Gleeson, Adrian Dunbar, Sean McGinley","The real-life story of Dublin folk hero and criminal Martin Cahill, who pulled off two daring robberies in Ireland with his team, but attracted unwanted attention from the police, the I.R.A., the U.V.F., and members of his own team.",English,"United Kingdom, Ireland",10 wins & 14 nominations,https://m.media-amazon.com/images/M/MV5BZjk5OGYxYjAtY2JjNy00YjY5LWFlYWEtMzIxNzc1NzZlMzg2XkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_SX300.jpg
The Thin Red Line,1998,R,15 Jan 1999,170 min,"Drama, History, War",Terrence Malick,"James Jones, Terrence Malick","Jim Caviezel, Sean Penn, Nick Nolte","Adaptation of James Jones' autobiographical 1962 novel, focusing on the conflict at Guadalcanal during the second World War.","English, Tok Pisin, Japanese, Greek",United States,Nominated for 7 Oscars. 22 wins & 47 nominations total,https://m.media-amazon.com/images/M/MV5BYjEzMTM2NjAtNWFmZC00MTVlLTgyMmQtMGQyNTFjZDk5N2NmXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_SX300.jpg
The Faculty,1998,R,25 Dec 1998,104 min,"Horror, Mystery, Sci-Fi",Robert Rodriguez,"David Wechter, Bruce Kimmel, Kevin Williamson","Jordana Brewster, Clea DuVall, Laura Harris","When Casey Connor, Herrington High School's newspaper photographer, witnesses the murder of a nurse and sees her alive again, he decides to investigate the bizarre happenings.",English,"United States, Mexico",11 nominations,https://m.media-amazon.com/images/M/MV5BZTcwZGNiMWYtMTYwNC00MGVjLWI5OTQtODhkZTU4ZDZjOGNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Mighty Joe Young,1998,PG,25 Dec 1998,114 min,"Action, Adventure, Family",Ron Underwood,"Merian C. Cooper, Ruth Rose, Mark Rosenthal","Bill Paxton, Charlize Theron, Rade Serbedzija","A legendary fifteen-foot tall mountain gorilla named Joe is taken to an animal sanctuary in California by zoologist Gregg O'Hara (Bill Paxton) and Jill Young (Charlize Theron), with whom he grew up. Poacher Strasser (Rade Serbedzi...","English, Swahili",United States,Nominated for 1 Oscar. 1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BN2NjODU2MjktMzU5YS00MGIxLWE5ZWYtZGVjN2JmNGNmZDY0XkEyXkFqcGdeQXVyNzMwNTgzMzU@._V1_SX300.jpg
Mighty Joe Young,1949,Approved,29 Aug 1949,94 min,"Adventure, Drama, Fantasy",Ernest B. Schoedsack,"Ruth Rose, Merian C. Cooper","Terry Moore, Ben Johnson, Robert Armstrong",A young woman who has raised a giant gorilla from an infant brings him to Hollywood years later seeking her fortune.,"English, Swahili",United States,Won 1 Oscar. 1 win & 3 nominations total,https://m.media-amazon.com/images/M/MV5BYTkwYTM1Y2QtMWUwNC00YTg5LWI5M2QtMGM0MDM1YjczNDY5XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
Patch Adams,1998,PG-13,25 Dec 1998,115 min,"Biography, Comedy, Drama",Tom Shadyac,"Patch Adams, Maureen Mylander, Steve Oedekerk","Robin Williams, Daniel London, Monica Potter","The true story of a heroic man, Hunter ""Patch"" Adams, determined to become a medical doctor because he enjoys helping people. He ventured where no doctor had ventured before, using humour and pathos.",English,United States,Nominated for 1 Oscar. 1 win & 8 nominations total,https://m.media-amazon.com/images/M/MV5BNzM4Y2FlNzYtZmY5Yy00NzU4LTk1ODItY2NjYWYzYzUyZGM3L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Stepmom,1998,PG-13,25 Dec 1998,125 min,"Comedy, Drama",Chris Columbus,"Gigi Levangie, Jessie Nelson, Steven Rogers","Julia Roberts, Susan Sarandon, Ed Harris","A terminally-ill woman must deal with her ex-husband's new lover, who will be their children's stepmother.",English,United States,8 wins & 7 nominations,https://m.media-amazon.com/images/M/MV5BMGJlOWM3ODctZjY3NC00YmRjLTg0NjgtNTFhOWQ4YzI4YjU3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
A Civil Action,1998,PG-13,08 Jan 1999,115 min,Drama,Steven Zaillian,"Jonathan Harr, Steven Zaillian","John Travolta, Robert Duvall, Kathleen Quinlan","A tenacious lawyer takes on a case involving two companies responsible for causing several children to be diagnosed with leukemia due to the town's water supply being contaminated, at the risk of bankrupting his firm and career.",English,United States,Nominated for 2 Oscars. 5 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BZmEzNjhiZWEtNTM5OS00ZmQyLThhYjEtNjY4ZDZhOGFkMzI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Hurlyburly,1998,R,25 Dec 1998,122 min,"Comedy, Drama",Anthony Drazan,David Rabe,"Sean Penn, Kevin Spacey, Chazz Palminteri",Hollywood movers and shakers dissect their own personal lives when everything seems to clash together.,English,United States,1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BZjk5OTIyNDQtNzQ1Mi00NDM5LWIwMGUtN2Y0MzNiZGQ4NDhlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Tea with Mussolini,1999,PG,14 May 1999,117 min,"Comedy, Drama, War",Franco Zeffirelli,"John Mortimer, Franco Zeffirelli","Maggie Smith, Judi Dench, Joan Plowright",An orphaned Italian boy is raised amongst a circle of British and American women living in Mussolini's Italy before and during World War II.,"English, Italian","Italy, United Kingdom",Won 1 BAFTA Award5 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BZmFiOWM4NjgtNzM1MC00NTQ1LWFkODMtNTJlY2MzMThlMTZlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
Affliction,1997,R,19 Feb 1999,114 min,"Drama, Mystery, Thriller",Paul Schrader,"Russell Banks, Paul Schrader","Nick Nolte, Sissy Spacek, James Coburn",A deeply troubled small-town cop investigates a suspicious hunting death while other events jeopardize his sanity.,English,"United States, Canada, Japan",Won 1 Oscar. 8 wins & 19 nominations total,https://m.media-amazon.com/images/M/MV5BODhhZGE2ODQtZWUxMy00YzI1LThiZjAtNzhhOTI0NGZmYzg2XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg
Hilary and Jackie,1998,R,05 Feb 1999,121 min,"Biography, Drama, Music",Anand Tucker,"Hilary du Pré, Piers du Pré, Frank Cottrell Boyce","Emily Watson, Rachel Griffiths, James Frain","The tragic story of world renowned classic cellist Jacqueline du Pré, as told from the point of view of her sister, flautist Hilary du Pré-Finzi.",English,United Kingdom,Nominated for 2 Oscars. 4 wins & 24 nominations total,https://m.media-amazon.com/images/M/MV5BZjkyNjVmZmYtZmY4YS00MmZmLTllYmYtMzc0OThkNTUxZWZjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Playing by Heart,1998,R,22 Jan 1999,121 min,"Comedy, Drama, Romance",Willard Carroll,Willard Carroll,"Gillian Anderson, Ellen Burstyn, Sean Connery",Eleven articulate people work through affairs of the heart in Los Angeles.,"English, German",United States,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BOTMxYmVmZTgtZjc5Yi00N2VmLThmNGUtOGNiM2QwODJmMzY2XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
At First Sight,1999,PG-13,15 Jan 1999,128 min,"Drama, Romance",Irwin Winkler,"Oliver Sacks, Steve Levitt","Val Kilmer, Mira Sorvino, Kelly McGillis",A blind man has an operation to regain his sight at the urging of his girlfriend and must deal with the changes to his life.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZGEyOTI4M2YtNmU4YS00MmNiLTgxMjgtZWRmOTdmMzUzZTAwXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg
In Dreams,1999,R,15 Jan 1999,100 min,"Drama, Fantasy, Thriller",Neil Jordan,"Bari Wood, Bruce Robinson, Neil Jordan","Annette Bening, Robert Downey Jr., Katie Sagona","A suburban housewife learns that she has a dreamworld connection to a serial murderer, and must stop him from killing again.",English,United States,1 win,https://m.media-amazon.com/images/M/MV5BZmU2MzgxZWItOTI4Ni00NTk2LWI3NGMtZDUwZjNlYmNlYTBiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Varsity Blues,1999,R,15 Jan 1999,106 min,"Comedy, Drama, Romance",Brian Robbins,W. Peter Iliff,"James Van Der Beek, Jon Voight, Paul Walker",A back-up quarterback is chosen to lead a Texas football team to victory after the star quarterback is injured.,English,United States,2 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BZGVlYjRmYTUtNTRiYS00ODNmLThlNDQtNzc3OWJmYTlkMzM0L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Virus,1999,R,15 Jan 1999,99 min,"Action, Horror, Sci-Fi",John Bruno,"Chuck Pfarrer, Dennis Feldman","Jamie Lee Curtis, Donald Sutherland, William Baldwin","After outrunning a typhoon at sea, a strong-willed tugboat navigator and her crew discover a high-tech alien life form that's taken control of a Russian research vessel and aims to destroy on a massive scale.","English, Russian","United States, United Kingdom, Germany, Japan, France",N/A,https://m.media-amazon.com/images/M/MV5BNGRiMmNmZGMtOGMwZi00MjMwLTkzZTQtNDViODE2ZmFiZWUzXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg
Howard the Duck,1986,PG,01 Aug 1986,110 min,"Action, Adventure, Comedy",Willard Huyck,"Steve Gerber, Willard Huyck, Gloria Katz","Lea Thompson, Jeffrey Jones, Tim Robbins",A sarcastic humanoid duck is pulled from his homeworld to Earth where he must stop an alien invasion with the help of a nerdy scientist and a struggling female rock singer.,English,United States,5 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BZWQ5Y2FmMmItZjYzNC00Yzc5LWE0ZjYtMTI4YTA1ZGJkZjgyXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
The Gate,1987,PG-13,15 May 1987,85 min,"Fantasy, Horror",Tibor Takács,Michael Nankin,"Stephen Dorff, Christa Denton, Louis Tripp",Kids left home alone accidentally unleash a horde of malevolent demons from a mysterious hole in their suburban backyard.,English,Canada,2 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BMWU4ZmFlMDEtYjExNy00MmQ0LWFjYTUtNWMxNDg0ZjM0OGQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
The Boy Who Could Fly,1986,PG,15 Aug 1986,114 min,"Drama, Fantasy, Romance",Nick Castle,Nick Castle,"Lucy Deakins, Jay Underwood, Bonnie Bedelia","An autistic boy who dreams of flying touches everyone he meets, including a new family who has moved in after their father dies.",English,"United States, Canada",3 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BMmIwYTU0ZTItNzEzYy00Yzk1LWFlYTMtODY2NzkyYTViMDNjXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
The Fly,1958,Not Rated,16 Jul 1958,94 min,"Drama, Horror, Sci-Fi",Kurt Neumann,"James Clavell, George Langelaan","David Hedison, Patricia Owens, Vincent Price",A scientist has a horrific accident when he tries to use his newly invented teleportation device.,"English, French",United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMWRhMTY4NTgtYTljZi00ZGQzLWE3NWMtMmNjNzRkZmUyZjIyXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
The Fly,1986,R,15 Aug 1986,96 min,"Drama, Horror, Sci-Fi",David Cronenberg,"George Langelaan, Charles Edward Pogue, David Cronenberg","Jeff Goldblum, Geena Davis, John Getz",A brilliant but eccentric scientist begins to transform into a giant man/fly hybrid after one of his experiments goes horribly wrong.,English,"United States, Canada",Won 1 Oscar. 7 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BODcxMGMwOGEtMDUxMi00MzE5LTg4YTYtYjk1YjA4MzQxNTNlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
The Fly II,1989,R,10 Feb 1989,105 min,"Drama, Horror, Sci-Fi",Chris Walas,"Mick Garris, Jim Wheat, Ken Wheat","Eric Stoltz, Daphne Zuniga, Lee Richardson","The almost-human son of ""Brundlefly"" searches for a cure to his mutated genes while being monitored by a nefarious corporation that wishes to continue his father's experiments.",English,"United States, Canada",3 nominations,https://m.media-amazon.com/images/M/MV5BOTAyYjljNDctODg5Mi00YjYxLTk5MTMtZTk3MDk4NGZkN2MwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Running Scared,1986,R,27 Jun 1986,107 min,"Action, Comedy, Crime",Peter Hyams,"Gary DeVore, Jimmy Huston","Gregory Hines, Billy Crystal, Steven Bauer",Two street-wise Chicago cops have to shake off some rust after returning from a Key West vacation to pursue a drug dealer who nearly killed them in the past.,English,United States,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BMTYzMDYyNDYwNl5BMl5BanBnXkFtZTcwODM2OTY2NA@@._V1_SX300.jpg
